代码,信号日期,追踪日期,信号后第几天,当日收盘,当日涨跌幅%,累计收益率%,信号日价格,触发条件,名称
605299,2025-12-15,2025-12-19,4,12.11,4.67,0.92,12.0,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -10.01%) | 趋势: 高于MA20",舒华体育
605299,2025-12-15,2025-12-22,5,12.04,-0.58,0.33,12.0,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -10.01%) | 趋势: 高于MA20",舒华体育
605299,2025-12-16,2025-12-17,1,11.46,-3.86,-3.86,11.92,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -2.52%) | 趋势: 高于MA20",舒华体育
605299,2025-12-16,2025-12-18,2,11.57,0.96,-2.94,11.92,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -2.52%) | 趋势: 高于MA20",舒华体育
605299,2025-12-16,2025-12-19,3,12.11,4.67,1.59,11.92,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -2.52%) | 趋势: 高于MA20",舒华体育
605299,2025-12-16,2025-12-22,4,12.04,-0.58,1.01,11.92,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.01%, -2.52%) | 趋势: 高于MA20",舒华体育
605299,2025-12-17,2025-12-18,1,11.57,0.96,0.96,11.46,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.52%, -0.67%)",舒华体育
605299,2025-12-17,2025-12-19,2,12.11,4.67,5.67,11.46,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.52%, -0.67%)",舒华体育
605299,2025-12-17,2025-12-22,3,12.04,-0.58,5.06,11.46,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.52%, -0.67%)",舒华体育
605300,2025-11-28,2025-12-01,1,12.55,0.4,0.4,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-02,2,12.57,0.16,0.56,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-03,3,12.7,1.03,1.6,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-04,4,12.28,-3.31,-1.76,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-05,5,12.6,2.61,0.8,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-08,6,12.42,-1.43,-0.64,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-09,7,12.47,0.4,-0.24,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-10,8,12.34,-1.04,-1.28,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-11,9,11.89,-3.65,-4.88,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-12,10,11.76,-1.09,-5.92,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-15,11,11.93,1.45,-4.56,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-16,12,12.09,1.34,-3.28,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-17,13,11.99,-0.83,-4.08,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-18,14,12.17,1.5,-2.64,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-19,15,12.48,2.55,-0.16,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-11-28,2025-12-22,16,12.41,-0.56,-0.72,12.5,量能: 放量 (1.75X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-03,1,12.7,1.03,1.03,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-04,2,12.28,-3.31,-2.31,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-05,3,12.6,2.61,0.24,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-08,4,12.42,-1.43,-1.19,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-09,5,12.47,0.4,-0.8,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-10,6,12.34,-1.04,-1.83,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-11,7,11.89,-3.65,-5.41,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-12,8,11.76,-1.09,-6.44,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-15,9,11.93,1.45,-5.09,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-16,10,12.09,1.34,-3.82,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-17,11,11.99,-0.83,-4.61,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-18,12,12.17,1.5,-3.18,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-19,13,12.48,2.55,-0.72,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-02,2025-12-22,14,12.41,-0.56,-1.27,12.57,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-04,1,12.28,-3.31,-3.31,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-05,2,12.6,2.61,-0.79,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-08,3,12.42,-1.43,-2.2,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-09,4,12.47,0.4,-1.81,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-10,5,12.34,-1.04,-2.83,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-11,6,11.89,-3.65,-6.38,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-12,7,11.76,-1.09,-7.4,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-15,8,11.93,1.45,-6.06,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-16,9,12.09,1.34,-4.8,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-17,10,11.99,-0.83,-5.59,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-18,11,12.17,1.5,-4.17,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-19,12,12.48,2.55,-1.73,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-03,2025-12-22,13,12.41,-0.56,-2.28,12.7,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),佳禾食品
605300,2025-12-09,2025-12-10,1,12.34,-1.04,-1.04,12.47,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,佳禾食品
605300,2025-12-09,2025-12-11,2,11.89,-3.65,-4.65,12.47,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,佳禾食品
605300,2025-12-09,2025-12-12,3,11.76,-1.09,-5.69,12.47,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,佳禾食品
605300,2025-12-09,2025-12-15,4,11.93,1.45,-4.33,12.47,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,佳禾食品
605300,2025-12-09,2025-12-16,5,12.09,1.34,-3.05,12.47,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,佳禾食品
605300,2025-12-09,2025-12-17,6,11.99,-0.83,-3.85,12.47,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,佳禾食品
605300,2025-12-09,2025-12-18,7,12.17,1.5,-2.41,12.47,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,佳禾食品
605300,2025-12-09,2025-12-19,8,12.48,2.55,0.08,12.47,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,佳禾食品
605300,2025-12-09,2025-12-22,9,12.41,-0.56,-0.48,12.47,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,佳禾食品
605300,2025-12-12,2025-12-15,1,11.93,1.45,1.45,11.76,"形态: 两连阴 (-1.04%, -3.65%)",佳禾食品
605300,2025-12-12,2025-12-16,2,12.09,1.34,2.81,11.76,"形态: 两连阴 (-1.04%, -3.65%)",佳禾食品
605300,2025-12-12,2025-12-17,3,11.99,-0.83,1.96,11.76,"形态: 两连阴 (-1.04%, -3.65%)",佳禾食品
605300,2025-12-12,2025-12-18,4,12.17,1.5,3.49,11.76,"形态: 两连阴 (-1.04%, -3.65%)",佳禾食品
605300,2025-12-12,2025-12-19,5,12.48,2.55,6.12,11.76,"形态: 两连阴 (-1.04%, -3.65%)",佳禾食品
605300,2025-12-12,2025-12-22,6,12.41,-0.56,5.53,11.76,"形态: 两连阴 (-1.04%, -3.65%)",佳禾食品
605300,2025-12-15,2025-12-16,1,12.09,1.34,1.34,11.93,"形态: 两连阴 (-3.65%, -1.09%)",佳禾食品
605300,2025-12-15,2025-12-17,2,11.99,-0.83,0.5,11.93,"形态: 两连阴 (-3.65%, -1.09%)",佳禾食品
605300,2025-12-15,2025-12-18,3,12.17,1.5,2.01,11.93,"形态: 两连阴 (-3.65%, -1.09%)",佳禾食品
605300,2025-12-15,2025-12-19,4,12.48,2.55,4.61,11.93,"形态: 两连阴 (-3.65%, -1.09%)",佳禾食品
605300,2025-12-15,2025-12-22,5,12.41,-0.56,4.02,11.93,"形态: 两连阴 (-3.65%, -1.09%)",佳禾食品
605303,2025-11-28,2025-12-01,1,23.81,2.81,2.81,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-02,2,21.43,-10.0,-7.47,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-03,3,19.29,-9.99,-16.71,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-04,4,18.33,-4.98,-20.85,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-05,5,20.16,9.98,-12.95,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-08,6,20.38,1.09,-12.0,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-09,7,20.03,-1.72,-13.51,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-10,8,20.76,3.64,-10.36,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-11,9,20.34,-2.02,-12.18,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-12,10,20.22,-0.59,-12.69,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-15,11,20.35,0.64,-12.13,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-16,12,19.9,-2.21,-14.08,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-17,13,19.2,-3.52,-17.1,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-18,14,18.26,-4.9,-21.16,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-19,15,18.45,1.04,-20.34,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-11-28,2025-12-22,16,18.18,-1.46,-21.5,23.16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),园林股份
605303,2025-12-02,2025-12-03,1,19.29,-9.99,-9.99,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-04,2,18.33,-4.98,-14.47,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-05,3,20.16,9.98,-5.93,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-08,4,20.38,1.09,-4.9,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-09,5,20.03,-1.72,-6.53,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-10,6,20.76,3.64,-3.13,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-11,7,20.34,-2.02,-5.09,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-12,8,20.22,-0.59,-5.65,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-15,9,20.35,0.64,-5.04,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-16,10,19.9,-2.21,-7.14,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-17,11,19.2,-3.52,-10.41,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-18,12,18.26,-4.9,-14.79,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-19,13,18.45,1.04,-13.91,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-02,2025-12-22,14,18.18,-1.46,-15.17,21.43,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.52X) | 形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-04,1,18.33,-4.98,-4.98,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-05,2,20.16,9.98,4.51,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-08,3,20.38,1.09,5.65,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-09,4,20.03,-1.72,3.84,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-10,5,20.76,3.64,7.62,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-11,6,20.34,-2.02,5.44,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-12,7,20.22,-0.59,4.82,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-15,8,20.35,0.64,5.5,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-16,9,19.9,-2.21,3.16,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-17,10,19.2,-3.52,-0.47,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-18,11,18.26,-4.9,-5.34,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-19,12,18.45,1.04,-4.35,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-03,2025-12-22,13,18.18,-1.46,-5.75,19.29,形态: 10日内有涨停,园林股份
605303,2025-12-04,2025-12-05,1,20.16,9.98,9.98,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-04,2025-12-08,2,20.38,1.09,11.18,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-04,2025-12-09,3,20.03,-1.72,9.27,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-04,2025-12-10,4,20.76,3.64,13.26,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-04,2025-12-11,5,20.34,-2.02,10.97,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-04,2025-12-12,6,20.22,-0.59,10.31,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-04,2025-12-15,7,20.35,0.64,11.02,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-04,2025-12-16,8,19.9,-2.21,8.57,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-04,2025-12-17,9,19.2,-3.52,4.75,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-04,2025-12-18,10,18.26,-4.9,-0.38,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-04,2025-12-19,11,18.45,1.04,0.65,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-04,2025-12-22,12,18.18,-1.46,-0.82,18.33,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",园林股份
605303,2025-12-09,2025-12-10,1,20.76,3.64,3.64,20.03,形态: 10日内有涨停,园林股份
605303,2025-12-09,2025-12-11,2,20.34,-2.02,1.55,20.03,形态: 10日内有涨停,园林股份
605303,2025-12-09,2025-12-12,3,20.22,-0.59,0.95,20.03,形态: 10日内有涨停,园林股份
605303,2025-12-09,2025-12-15,4,20.35,0.64,1.6,20.03,形态: 10日内有涨停,园林股份
605303,2025-12-09,2025-12-16,5,19.9,-2.21,-0.65,20.03,形态: 10日内有涨停,园林股份
605303,2025-12-09,2025-12-17,6,19.2,-3.52,-4.14,20.03,形态: 10日内有涨停,园林股份
605303,2025-12-09,2025-12-18,7,18.26,-4.9,-8.84,20.03,形态: 10日内有涨停,园林股份
605303,2025-12-09,2025-12-19,8,18.45,1.04,-7.89,20.03,形态: 10日内有涨停,园林股份
605303,2025-12-09,2025-12-22,9,18.18,-1.46,-9.24,20.03,形态: 10日内有涨停,园林股份
605303,2025-12-10,2025-12-11,1,20.34,-2.02,-2.02,20.76,形态: 10日内有涨停,园林股份
605303,2025-12-10,2025-12-12,2,20.22,-0.59,-2.6,20.76,形态: 10日内有涨停,园林股份
605303,2025-12-10,2025-12-15,3,20.35,0.64,-1.97,20.76,形态: 10日内有涨停,园林股份
605303,2025-12-10,2025-12-16,4,19.9,-2.21,-4.14,20.76,形态: 10日内有涨停,园林股份
605303,2025-12-10,2025-12-17,5,19.2,-3.52,-7.51,20.76,形态: 10日内有涨停,园林股份
605303,2025-12-10,2025-12-18,6,18.26,-4.9,-12.04,20.76,形态: 10日内有涨停,园林股份
605303,2025-12-10,2025-12-19,7,18.45,1.04,-11.13,20.76,形态: 10日内有涨停,园林股份
605303,2025-12-10,2025-12-22,8,18.18,-1.46,-12.43,20.76,形态: 10日内有涨停,园林股份
605303,2025-12-11,2025-12-12,1,20.22,-0.59,-0.59,20.34,形态: 10日内有涨停,园林股份
605303,2025-12-11,2025-12-15,2,20.35,0.64,0.05,20.34,形态: 10日内有涨停,园林股份
605303,2025-12-11,2025-12-16,3,19.9,-2.21,-2.16,20.34,形态: 10日内有涨停,园林股份
605303,2025-12-11,2025-12-17,4,19.2,-3.52,-5.6,20.34,形态: 10日内有涨停,园林股份
605303,2025-12-11,2025-12-18,5,18.26,-4.9,-10.23,20.34,形态: 10日内有涨停,园林股份
605303,2025-12-11,2025-12-19,6,18.45,1.04,-9.29,20.34,形态: 10日内有涨停,园林股份
605303,2025-12-11,2025-12-22,7,18.18,-1.46,-10.62,20.34,形态: 10日内有涨停,园林股份
605303,2025-12-12,2025-12-15,1,20.35,0.64,0.64,20.22,形态: 10日内有涨停,园林股份
605303,2025-12-12,2025-12-16,2,19.9,-2.21,-1.58,20.22,形态: 10日内有涨停,园林股份
605303,2025-12-12,2025-12-17,3,19.2,-3.52,-5.04,20.22,形态: 10日内有涨停,园林股份
605303,2025-12-12,2025-12-18,4,18.26,-4.9,-9.69,20.22,形态: 10日内有涨停,园林股份
605303,2025-12-12,2025-12-19,5,18.45,1.04,-8.75,20.22,形态: 10日内有涨停,园林股份
605303,2025-12-12,2025-12-22,6,18.18,-1.46,-10.09,20.22,形态: 10日内有涨停,园林股份
605303,2025-12-15,2025-12-16,1,19.9,-2.21,-2.21,20.35,"形态: 10日内有涨停 | 形态: 两连阴 (-2.02%, -0.59%) | 动量: 突破转强 (阳线上穿5/10)",园林股份
605303,2025-12-15,2025-12-17,2,19.2,-3.52,-5.65,20.35,"形态: 10日内有涨停 | 形态: 两连阴 (-2.02%, -0.59%) | 动量: 突破转强 (阳线上穿5/10)",园林股份
605303,2025-12-15,2025-12-18,3,18.26,-4.9,-10.27,20.35,"形态: 10日内有涨停 | 形态: 两连阴 (-2.02%, -0.59%) | 动量: 突破转强 (阳线上穿5/10)",园林股份
605303,2025-12-15,2025-12-19,4,18.45,1.04,-9.34,20.35,"形态: 10日内有涨停 | 形态: 两连阴 (-2.02%, -0.59%) | 动量: 突破转强 (阳线上穿5/10)",园林股份
605303,2025-12-15,2025-12-22,5,18.18,-1.46,-10.66,20.35,"形态: 10日内有涨停 | 形态: 两连阴 (-2.02%, -0.59%) | 动量: 突破转强 (阳线上穿5/10)",园林股份
605303,2025-12-16,2025-12-17,1,19.2,-3.52,-3.52,19.9,形态: 10日内有涨停,园林股份
605303,2025-12-16,2025-12-18,2,18.26,-4.9,-8.24,19.9,形态: 10日内有涨停,园林股份
605303,2025-12-16,2025-12-19,3,18.45,1.04,-7.29,19.9,形态: 10日内有涨停,园林股份
605303,2025-12-16,2025-12-22,4,18.18,-1.46,-8.64,19.9,形态: 10日内有涨停,园林股份
605303,2025-12-17,2025-12-18,1,18.26,-4.9,-4.9,19.2,形态: 10日内有涨停,园林股份
605303,2025-12-17,2025-12-19,2,18.45,1.04,-3.91,19.2,形态: 10日内有涨停,园林股份
605303,2025-12-17,2025-12-22,3,18.18,-1.46,-5.31,19.2,形态: 10日内有涨停,园林股份
605305,2025-11-28,2025-12-01,1,41.36,0.27,0.27,41.25,动量: 突破转强 (阳线上穿5/10),中际联合
